kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra_str,dec_str,koi_kepmag,koi_kepmag_err
11254382,K01425.01,Kepler-843 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.05388477,3.356e-06,-3.356e-06,133.73432,0.00126,-0.00126,0.282,0.19,-0.282,2.1635,0.0445,-0.0445,546.7,12.7,-12.7,2.74,0.42,-0.46,1523.0,,,1271.11,511.98,-438.49,50.00,1,q1_q17_dr25_tce,5632.00,76.00,-76.00,4.282,0.156,-0.104,1.1760,0.1800,-0.1980,19h45m17.28s,+48d58m17.3s,15.269,
11122894,K01426.01,Kepler-297 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,38.86848956,7.843e-05,-7.843e-05,171.30369,0.00163,-0.00163,0.028,0.334,-0.028,6.0573,0.0525,-0.0525,1004.9,15.1,-15.1,2.81,0.31,-0.25,509.0,,,15.89,5.30,-3.76,73.40,3,q1_q17_dr25_tce,5618.00,112.00,-112.00,4.460,0.081,-0.090,0.8970,0.0990,-0.0810,18h52m50.20s,+48d46m39.5s,14.232,
6677841,K01236.01,Kepler-279 c,CONFIRMED,CANDIDATE,0.0860,0,0,0,0,35.7353616,0.0001224,-0.0001224,151.1133,0.00277,-0.00277,0.878,0.051,-0.613,8.491,0.214,-0.214,778.8,14.1,-14.1,5.47,0.92,-1.22,774.0,,,84.66,39.48,-37.28,58.40,2,q1_q17_dr25_tce,6366.00,116.00,-116.00,4.045,0.196,-0.098,1.6970,0.2850,-0.3800,19h09m33.89s,+42d11m41.4s,13.659,
6677841,K01236.02,Kepler-279 b,CONFIRMED,CANDIDATE,0.2420,0,0,0,0,12.30971679,4.786e-05,-4.786e-05,137.68401,0.00325,-0.00325,0.847,0.037,-0.598,6.74,0.149,-0.149,396,9.3,-9.3,3.82,0.64,-0.85,1104.0,,,350.46,163.41,-154.35,45.90,1,q1_q17_dr25_tce,6366.00,116.00,-116.00,4.045,0.196,-0.098,1.6970,0.2850,-0.3800,19h09m33.89s,+42d11m41.4s,13.659,
6677841,K01236.03,Kepler-279 d,CONFIRMED,CANDIDATE,,0,0,0,0,54.4205407,0.0002856,-0.0002856,148.70471,0.0041,-0.0041,0.9414,0.0211,-0.3167,8.559,0.499,-0.499,598,15.6,-15.6,3.2,1.28,-0.31,574.0,,,25.60,29.32,-7.36,44.90,3,q1_q17_dr24_tce,6781.00,157.00,-230.00,4.422,0.051,-0.280,1.0670,0.4260,-0.1020,19h09m33.89s,+42d11m41.4s,13.659,
9970525,K00154.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,30.00908916,,,139.70643,,,,,,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,19h54m58.62s,+46d49m48.3s,13.174,
6531491,K01237.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,14.32407216,4.289e-05,-4.289e-05,364.39537,0.0022,-0.0022,1.292,65.48,-0.212,4.6577,0.0965,-0.0965,2053.9,42.4,-42.4,38.86,12.37,-4.42,782.0,,,88.38,85.61,-29.03,58.00,1,q1_q17_dr25_tce,6022.00,190.00,-232.00,4.453,0.054,-0.216,1.0390,0.3310,-0.1180,19h38m21.43s,+41d56m39.8s,15.609,
6383821,K01238.01,Kepler-797 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,27.07237655,8.99e-05,-8.99e-05,139.1127,0.00275,-0.00275,0.015,0.385,-0.015,6.9592,0.0871,-0.0871,514.2,13.6,-13.6,2.18,0.27,-0.09,605.0,,,31.58,10.05,-4.35,44.00,1,q1_q17_dr25_tce,5936.00,65.00,-94.00,4.501,0.016,-0.093,0.9650,0.1190,-0.0400,19h48m50.15s,+41d46m54.2s,14.556,
10538176,K01301.02,Kepler-284 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,37.5142128,0.0002007,-0.0002007,189.30015,0.00426,-0.00426,0.366,0.081,-0.366,5.303,0.127,-0.127,935,34.6,-34.6,2.68,0.22,-0.18,478.0,,,12.38,3.05,-2.18,28.90,2,q1_q17_dr25_tce,5291.00,84.00,-73.00,4.489,0.058,-0.065,0.8820,0.0720,-0.0590,19h32m35.16s,+47d43m46.7s,15.824,
10724369,K01302.01,Kepler-809 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,55.6391882,0.0002097,-0.0002097,187.55044,0.00276,-0.00276,0.811,0.062,-0.553,7.316,0.131,-0.131,853,20.1,-20.1,3.13,0.97,-0.32,478.0,,,12.33,11.39,-3.64,48.30,1,q1_q17_dr25_tce,5949.00,176.00,-193.00,4.493,0.050,-0.200,0.9620,0.2970,-0.0990,19h16m20.08s,+48d01m05.3s,14.755,
6541920,K00157.04,Kepler-11 f,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,46.6856205,0.000112,-0.000112,225.04604,0.00179,-0.00179,0.217,0.187,-0.217,6.3794,0.0615,-0.0615,588.8,10,-10,2.52,0.16,-0.16,513.0,,,16.41,3.74,-3.06,59.00,5,q1_q17_dr25_tce,5657.00,113.00,-101.00,4.364,0.055,-0.045,1.0460,0.0680,-0.0680,19h48m27.63s,+41d54m32.9s,13.709,
10867062,K01303.01,,CANDIDATE,CANDIDATE,0.9980,0,0,0,0,34.2966363,0.0002287,-0.0002287,143.66728,0.00505,-0.00505,0.711,0.034,-0.513,19.718,0.267,-0.267,696.6,11.9,-11.9,3.29,0.52,-0.57,584.0,,,27.60,11.53,-9.73,66.70,1,q1_q17_dr25_tce,5490.00,82.00,-74.00,4.263,0.174,-0.116,1.1670,0.1820,-0.2020,19h36m55.22s,+48d12m16.1s,14.965,
10744335,K01304.01,Kepler-810 b,CONFIRMED,CANDIDATE,0.9840,0,0,0,0,4.59726613,2.459e-05,-2.459e-05,136.47837,0.00419,-0.00419,0.033,0.443,-0.033,2.909,0.134,-0.134,313,21.5,-21.5,1.69,0.53,-0.17,1105.0,,,352.40,335.20,-107.22,17.00,1,q1_q17_dr25_tce,5999.00,189.00,-210.00,4.494,0.052,-0.208,0.9590,0.3000,-0.1000,19h46m27.57s,+48d04m57.5s,15.803,
4860678,K01602.01,Kepler-1758 b,CONFIRMED,CANDIDATE,0.9930,0,0,0,0,9.97716876,8.015e-05,-8.015e-05,137.2361,0.00549,-0.00549,0.002,0.448,-0.002,5.908,0.22,-0.22,252.9,12.7,-12.7,2.53,0.4,-0.65,1028.0,,,263.89,111.06,-125.08,21.80,1,q1_q17_dr25_tce,5557.00,83.00,-72.00,4.037,0.210,-0.090,1.6160,0.2540,-0.4130,19h51m11.26s,+39d55m16.9s,14.943,
5177104,K01603.01,Kepler-904 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.02168007,8.511e-06,-8.511e-06,133.47243,0.00247,-0.00247,0.349,0.11,-0.349,2.8264,0.0746,-0.0746,171.9,6,-6,1.31,0.39,-0.12,1332.0,,,744.35,644.05,-215.39,32.90,1,q1_q17_dr25_tce,6201.00,169.00,-206.00,4.472,0.050,-0.200,0.9890,0.2910,-0.0970,19h15m17.50s,+40d23m20.6s,14.429,
7023960,K00187.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,30.882538697,3.838e-06,-3.838e-06,151.5295103,9.88e-05,-9.88e-05,0.197,0.026,-0.046,5.3737,0.0103,-0.0103,24012,23.3,-23.3,15.4,4.68,-1.57,593.0,,,29.12,26.00,-8.58,1266.20,1,q1_q17_dr25_tce,6014.00,163.00,-199.00,4.486,0.048,-0.204,0.9930,0.3020,-0.1010,19h14m55.08s,+42d33m03.2s,14.857,
10033279,K01604.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,72.4914068,0.0001681,-0.0001681,139.77857,0.00196,-0.00196,0.989,61.66,-0.024,3.612,0.111,-0.111,1063.5,32.1,-32.1,15.33,2.96,-5.49,700.0,,,56.76,33.07,-36.07,39.20,1,q1_q17_dr25_tce,5754.00,155.00,-173.00,3.639,0.280,-0.120,2.7580,0.5320,-0.9880,19h56m59.40s,+46d57m06.9s,13.050,
5009189,K01605.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,4.93913074,1.109e-05,-1.109e-05,135.05172,0.00192,-0.00192,1.167,69.42,-0.133,1.362,0.106,-0.106,382.9,22.5,-22.5,24.03,7.15,-4.4,1182.0,,,461.47,411.31,-191.41,22.00,1,q1_q17_dr25_tce,5956.00,176.00,-193.00,4.324,0.132,-0.181,1.1700,0.3480,-0.2140,19h24m57.32s,+40d09m48.6s,14.832,
8230616,K01713.02,Kepler-316 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.240486703,3.666e-06,-3.666e-06,137.82477,0.00137,-0.00137,0.461,0.459,-0.252,1.3988,0.0448,-0.0448,436.3,14.7,-14.7,1.22,0.07,-0.06,837.0,,,115.98,23.82,-19.09,33.80,1,q1_q17_dr25_tce,4198.00,83.00,-83.00,4.689,0.023,-0.028,0.5740,0.0320,-0.0280,19h23m18.24s,+44d11m02.8s,15.224,
9836959,K01715.01,Kepler-1766 b,CONFIRMED,CANDIDATE,0.8550,0,0,0,0,105.0145774,0.0004852,-0.0004852,228.94455,0.0037,-0.0037,0.954,0.046,-0.675,7.426,0.317,-0.317,296,9.8,-9.8,2.29,0.32,-0.28,406.0,,,6.44,2.52,-1.88,33.90,1,q1_q17_dr25_tce,5868.00,105.00,-117.00,4.363,0.115,-0.103,1.0420,0.1440,-0.1290,19h37m06.55s,+46d40m31.0s,12.900,
9838949,K01716.01,Kepler-935 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.88084456,1.457e-05,-1.457e-05,136.19585,0.00253,-0.00253,0.227,0.213,-0.227,2.5574,0.0747,-0.0747,343,12.4,-12.4,1.55,0.24,-0.18,879.0,,,141.00,71.39,-42.98,32.60,1,q1_q17_dr25_tce,4929.00,148.00,-148.00,4.481,0.105,-0.560,0.8610,0.1350,-0.0980,19h40m05.20s,+46d37m09.2s,14.925,
9895006,K01717.01,Kepler-936 b,CONFIRMED,CANDIDATE,0.9690,0,0,0,0,10.56137217,4.34e-05,-4.34e-05,133.76396,0.00339,-0.00339,0.963,0.01,-0.675,3.2645,0.0936,-0.0936,238.4,12.5,-12.5,2.43,0.66,-0.45,867.0,,,133.56,109.43,-54.29,21.70,1,q1_q17_dr25_tce,5610.00,166.00,-166.00,4.316,0.165,-0.182,1.1710,0.3190,-0.2130,19h34m18.66s,+46d44m10.8s,14.581,
9896558,K01718.01,Kepler-937 b,CONFIRMED,CANDIDATE,0.9640,0,0,0,0,67.6690554,0.0004003,-0.0004003,198.19427,0.00492,-0.00492,0.354,0.108,-0.354,9.556,0.155,-0.155,961.1,27.4,-27.4,3.39,1.01,-0.54,495.0,,,14.24,12.83,-5.50,37.20,1,q1_q17_dr25_tce,6127.00,192.00,-213.00,4.356,0.128,-0.192,1.0800,0.3200,-0.1720,19h36m40.52s,+46d42m52.6s,15.224,
9589323,K01488.01,Kepler-861 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.949627144,5.3e-06,-5.3e-06,134.61096,0.00113,-0.00113,0.049,0.379,-0.049,1.5485,0.0387,-0.0387,807.2,21.7,-21.7,2.32,0.29,-0.22,966.0,,,206.05,90.56,-56.01,45.10,1,q1_q17_dr25_tce,5155.00,170.00,-154.00,4.523,0.056,-0.084,0.8360,0.1040,-0.0780,19h29m24.95s,+46d13m34.6s,15.623,
9823487,K01489.01,Kepler-1753 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,16.00460392,5.995e-05,-5.995e-05,140.47981,0.00301,-0.00301,0.49,0.04,-0.424,3.9475,0.0887,-0.0887,831.9,28.2,-28.2,2.24,0.32,-0.16,583.0,,,27.41,12.98,-6.54,34.30,1,q1_q17_dr25_tce,5180.00,155.00,-155.00,4.597,0.026,-0.097,0.7690,0.1110,-0.0560,19h12m56.80s,+46d36m21.3s,15.554,
9602514,K01490.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,3.55650737,1.397e-05,-1.397e-05,133.51831,0.00319,-0.00319,0.01,0.302,-0.01,8.545,0.112,-0.112,293.6,4.6,-4.6,3.05,1.81,-1.81,1405.0,,,918.25,1705.28,-782.24,77.10,1,q1_q17_dr25_tce,4951.00,148.00,-133.00,3.876,0.682,-0.367,1.8430,1.0940,-1.0940,19h48m29.25s,+46d13m18.9s,14.118,
9726659,K01491.01,Kepler-862 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.148661555,8.304e-06,-8.304e-06,356.93612,0.0017,-0.0017,0.652,0.006,-0.51,2.1978,0.0586,-0.0586,550.5,18.3,-18.3,2.15,0.4,-0.29,1097.0,,,342.76,206.87,-121.03,35.30,1,q1_q17_dr25_tce,5258.00,184.00,-184.00,4.458,0.112,-0.154,0.8730,0.1590,-0.1190,19h51m07.02s,+46d29m33.9s,15.297,
12108312,K01492.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,0.70544824,5.67e-07,-5.67e-07,133.807063,0.000657,-0.000657,1.2,0.278,-0.144,2.9423,0.0428,-0.0428,462.4,4.9,-4.9,20.03,4.83,-1.94,1868.0,,,2899.07,2069.34,-806.36,118.20,1,q1_q17_dr25_tce,5717.00,155.00,-172.00,4.564,0.042,-0.168,0.8260,0.1990,-0.0800,19h19m48.19s,+50d39m26.1s,14.351,
5371776,K01557.01,Kepler-304 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.295701024,1.921e-06,-1.921e-06,133.966333,0.00046,-0.00046,0.267,0.215,-0.267,1.8268,0.0256,-0.0256,1745.7,17.3,-17.3,2.81,0.2,-0.1,875.0,,,138.38,33.33,-19.77,114.70,1,q1_q17_dr25_tce,4723.00,94.00,-94.00,4.628,0.012,-0.045,0.6910,0.0490,-0.0250,19h37m46.02s,+40d33m27.3s,14.840,
5371776,K01557.02,Kepler-304 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,9.65349016,1.43e-05,-1.43e-05,134.85555,0.00115,-0.00115,0.149,0.305,-0.149,2.9029,0.0438,-0.0438,1308.6,22.4,-22.4,2.41,0.17,-0.09,611.0,,,32.98,7.94,-4.71,63.10,2,q1_q17_dr25_tce,4723.00,94.00,-94.00,4.628,0.012,-0.045,0.6910,0.0490,-0.0250,19h37m46.02s,+40d33m27.3s,14.840,
5371776,K01557.03,Kepler-304 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.315954488,6.638e-06,-6.638e-06,132.43002,0.00102,-0.00102,0.718,0.052,-0.496,1.1165,0.0379,-0.0379,965.9,31.7,-31.7,2.33,0.17,-0.08,746.0,,,73.19,17.63,-10.45,37.70,3,q1_q17_dr25_tce,4723.00,94.00,-94.00,4.628,0.012,-0.045,0.6910,0.0490,-0.0250,19h37m46.02s,+40d33m27.3s,14.840,
9573539,K00180.01,Kepler-484 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,10.04556377,1.571e-05,-1.571e-05,129.09371,0.00131,-0.00131,0.075,0.359,-0.075,3.2027,0.0445,-0.0445,671.4,11.7,-11.7,2.19,0.28,-0.1,766.0,,,81.61,29.84,-13.62,66.50,1,q1_q17_dr25_tce,5632.00,101.00,-124.00,4.554,0.019,-0.110,0.8530,0.1090,-0.0390,18h57m34.63s,+46d14m56.7s,13.024,
5371776,K01557.04,Kepler-304 e,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,1.499144441,3.838e-06,-3.838e-06,133.07022,0.0021,-0.0021,0.331,0.127,-0.331,1.4259,0.0719,-0.0719,258.9,14,-14,1.09,0.08,-0.04,1137.0,,,395.06,95.17,-56.43,22.20,4,q1_q17_dr25_tce,4723.00,94.00,-94.00,4.628,0.012,-0.045,0.6910,0.0490,-0.0250,19h37m46.02s,+40d33m27.3s,14.840,
9886661,K01606.01,Kepler-905 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.082748362,8.712e-06,-8.712e-06,133.21176,0.00157,-0.00157,0.063,0.391,-0.063,1.7732,0.046,-0.046,276.7,8,-8,1.4,0.17,-0.05,928.0,,,175.06,61.66,-26.43,40.90,1,q1_q17_dr25_tce,5430.00,97.00,-108.00,4.555,0.018,-0.108,0.8580,0.1050,-0.0350,19h20m12.27s,+46d42m48.1s,13.984,
5477805,K01607.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,5.00673576,1.527e-05,-1.527e-05,134.54239,0.00255,-0.00255,0.599,0.31,-0.378,1.9398,0.0808,-0.0808,191.2,8.8,-8.8,2,0.57,-0.63,1324.0,,,726.94,630.28,-429.08,26.60,1,q1_q17_dr25_tce,6116.00,191.00,-212.00,4.158,0.264,-0.176,1.3830,0.3940,-0.4330,19h55m51.01s,+40d37m50.4s,13.518,
10055126,K01608.01,Kepler-311 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,9.17617167,3.418e-05,-3.418e-05,138.71393,0.00304,-0.00304,0.107,0.324,-0.107,4.2642,0.0897,-0.0897,206.9,6.5,-6.5,1.66,0.26,-0.24,960.0,,,200.99,89.44,-64.92,34.30,1,q1_q17_dr25_tce,5903.00,106.00,-117.00,4.300,0.150,-0.100,1.1560,0.1850,-0.1660,18h48m14.71s,+47d05m07.8s,13.797,
10055126,K01608.02,Kepler-311 c,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,19.7383992,0.0001172,-0.0001172,133.28544,0.00499,-0.00499,0.732,0.011,-0.535,4.894,0.136,-0.136,168.1,8.9,-8.9,1.61,0.26,-0.23,744.0,,,72.32,32.18,-23.36,20.30,2,q1_q17_dr25_tce,5903.00,106.00,-117.00,4.300,0.150,-0.100,1.1560,0.1850,-0.1660,18h48m14.71s,+47d05m07.8s,13.797,
5009743,K01609.01,Kepler-906 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0,41.6980186,0.0001434,-0.0001434,169.57548,0.0028,-0.0028,0.002,0.407,-0.002,5.7047,0.0839,-0.0839,440.8,11.6,-11.6,2.03,0.31,-0.14,537.0,,,19.61,8.20,-4.05,43.40,1,q1_q17_dr25_tce,5997.00,107.00,-131.00,4.466,0.048,-0.112,0.9710,0.1450,-0.0670,19h25m37.33s,+40d07m31.8s,13.956,
10015937,K01720.01,Kepler-1767 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,59.6585348,0.0005578,-0.0005578,168.08764,0.00603,-0.00603,0.956,0.003,-0.675,5.514,0.353,-0.353,1043.8,55.8,-55.8,3.59,0.3,-0.17,393.0,,,5.66,1.41,-0.81,21.20,1,q1_q17_dr25_tce,5243.00,84.00,-73.00,4.547,0.028,-0.077,0.8310,0.0690,-0.0400,19h34m34.60s,+46d59m23.1s,15.742,
10019065,K01721.01,Kepler-938 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,52.6298542,0.0003281,-0.0003281,155.61064,0.00569,-0.00569,0.311,0.147,-0.311,6.118,0.166,-0.166,675.8,29.1,-29.1,3.68,0.55,-1.36,544.0,,,20.65,8.40,-12.90,27.20,1,q1_q17_dr25_tce,5339.00,88.00,-72.00,4.096,0.368,-0.092,1.4330,0.2120,-0.5310,19h39m09.40s,+46d59m02.4s,15.004,
7950644,K00192.01,Kepler-427 b,CONFIRMED,CANDIDATE,0.9910,0,0,0,0,10.290994129,1.004e-06,-1.004e-06,137.0220594,8.17e-05,-8.17e-05,0.049,0.01,-0.049,4.28889,0.00281,-0.00281,9655.7,8.9,-8.9,13.43,2.01,-3.02,996.0,,,233.08,92.10,-100.23,1245.70,1,q1_q17_dr25_tce,5803.00,78.00,-78.00,4.134,0.201,-0.093,1.3730,0.2060,-0.3080,19h13m01.10s,+43d42m17.5s,14.221,
10080248,K01722.01,Kepler-939 b,CONFIRMED,CANDIDATE,0.8200,0,0,0,0,14.8783945,0.0001347,-0.0001347,142.96841,0.00642,-0.00642,0.749,0.194,-0.534,7.491,0.202,-0.202,322.8,16.1,-16.1,1.63,0.49,-0.16,692.0,,,54.19,47.65,-15.35,22.90,1,q1_q17_dr25_tce,5822.00,157.00,-174.00,4.557,0.036,-0.204,0.8370,0.2510,-0.0840,19h35m27.74s,+47d01m36.6s,15.534,
10213902,K01723.01,Kepler-940 b,CONFIRMED,CANDIDATE,0.9920,0,0,0,0,59.6222627,0.0003077,-0.0003077,138.13805,0.00422,-0.00422,0.873,0.017,-0.599,6.888,0.159,-0.159,993.4,35.5,-35.5,3.63,0.97,-0.41,486.0,,,13.23,10.44,-4.21,31.90,1,q1_q17_dr25_tce,6108.00,168.00,-210.00,4.471,0.058,-0.173,0.9970,0.2660,-0.1140,19h36m57.91s,+47d16m33.5s,15.517,
9842906,K01493.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,4.9883873,3.044e-05,-3.044e-05,358.23526,0.00444,-0.00444,0.944,0.018,-0.627,9.059,0.49,-0.49,507.6,13.7,-13.7,3.28,1.05,-0.42,1236.0,,,550.52,520.66,-192.58,42.40,1,q1_q17_dr25_tce,6418.00,179.00,-246.00,4.395,0.054,-0.216,1.1710,0.3750,-0.1500,19h45m46.03s,+46d37m00.2s,15.447,
11821363,K01494.01,Kepler-1754 b,CONFIRMED,CANDIDATE,0.9940,0,0,0,0,8.19596647,3.998e-05,-3.998e-05,136.68736,0.00427,-0.00427,0.252,0.198,-0.252,2.824,0.13,-0.13,792.8,45.9,-45.9,2.04,0.13,-0.19,672.0,,,48.20,14.22,-13.82,20.20,1,q1_q17_dr25_tce,4723.00,167.00,-167.00,4.557,0.063,-0.032,0.7470,0.0460,-0.0690,19h41m49.72s,+50d04m37.8s,15.858,
7629518,K01495.01,Kepler-863 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,15.59466045,4.228e-05,-4.228e-05,137.5636,0.00227,-0.00227,0.266,0.161,-0.266,5.0478,0.0699,-0.0699,867.7,20.2,-20.2,2.74,0.88,-0.29,718.0,,,62.88,60.30,-18.94,49.20,1,q1_q17_dr25_tce,5900.00,176.00,-193.00,4.500,0.052,-0.208,0.9290,0.2970,-0.0990,19h50m39.48s,+43d14m56.3s,15.430,
10810838,K00174.01,Kepler-482 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,56.35407916,9.756e-05,-9.756e-05,144.83768,0.00136,-0.00136,0.835,0.047,-0.572,3.4449,0.0661,-0.0661,1037,20.2,-20.2,2.59,0.1,-0.16,352.0,,,3.63,0.61,-0.69,59.40,1,q1_q17_dr25_tce,4802.00,96.00,-96.00,4.582,0.049,-0.017,0.7010,0.0270,-0.0440,19h47m17.50s,+48d06m27.2s,13.779,
4828341,K01496.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,36.12895451,4.407e-05,-4.407e-05,388.551318,0.000813,-0.000813,1.474,70.28,-1.154,2.2348,0.0442,-0.0442,3758.6,68.8,-68.8,53.72,15.67,-6.71,546.0,,,21.05,18.40,-7.11,66.30,1,q1_q17_dr25_tce,5921.00,175.00,-211.00,4.484,0.065,-0.195,0.9120,0.2660,-0.1140,19h18m25.63s,+39d56m18.0s,15.600,
10019763,K01558.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,32.50456309,2.097e-05,-2.097e-05,365.358295,0.000469,-0.000469,0.927,0.033,-0.019,2.4657,0.0384,-0.0384,7589.6,78.5,-78.5,10.68,3.31,-1.18,591.0,,,28.80,27.06,-9.31,148.10,1,q1_q17_dr25_tce,6132.00,192.00,-234.00,4.479,0.067,-0.202,0.9470,0.2930,-0.1050,19h40m11.13s,+46d58m28.5s,15.134,
9899280,K01559.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,1.332560589,2.18e-06,-2.18e-06,133.38311,0.0013,-0.0013,0.009,0.243,-0.009,4.2427,0.0452,-0.0452,566.6,6.3,-6.3,1.4,0.13,-0.11,1086.0,,,330.32,114.05,-81.13,108.80,1,q1_q17_dr25_tce,4489.00,134.00,-134.00,4.662,0.040,-0.036,0.6090,0.0570,-0.0470,19h40m44.55s,+46d47m12.2s,15.036,
8046659,K01560.01,,CANDIDATE,CANDIDATE,0.0000,0,0,0,0,31.56904354,2.292e-05,-2.292e-05,158.29983,0.000587,-0.000587,0.985,1.415,-0.038,2.6364,0.03,-0.03,4229.4,44.8,-44.8,11.18,3.01,-2.01,575.0,,,25.83,21.00,-10.42,113.60,1,q1_q17_dr25_tce,5654.00,169.00,-169.00,4.387,0.132,-0.182,0.9980,0.2690,-0.1790,19h49m40.72s,+43d52m35.7s,15.042,
4940438,K01561.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,9.08590495,1.174e-05,-1.174e-05,182.08162,0.00113,-0.00113,0.978,4.887,-0.036,2.0718,0.0564,-0.0564,2121.3,49.3,-49.3,6.28,1.52,-0.82,861.0,,,130.10,95.81,-44.05,50.50,1,q1_q17_dr25_tce,5931.00,177.00,-195.00,4.479,0.091,-0.169,0.8660,0.2100,-0.1130,19h44m08.02s,+40d01m10.6s,15.549,
5308663,K01562.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1,0.784512952,1.614e-06,-1.614e-06,355.57263,0.00144,-0.00144,1.234,1.001,-0.174,2.4623,0.0765,-0.0765,586,15.8,-15.8,25.48,7.44,-2.48,1952.0,,,3432.93,3055.16,-1042.53,44.40,1,q1_q17_dr25_tce,5997.00,189.00,-231.00,4.522,0.050,-0.200,0.9040,0.2640,-0.0880,19h58m13.44s,+40d27m23.6s,15.590,
5474733,K01610.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,0.883778461,2.166e-06,-2.166e-06,133.60599,0.00195,-0.00195,0.605,0.31,-0.373,1.6339,0.0645,-0.0645,120.1,4.6,-4.6,1.09,0.32,-0.14,1934.0,,,3316.40,2839.69,-1070.18,31.70,1,q1_q17_dr25_tce,5975.00,161.00,-179.00,4.453,0.081,-0.189,0.9490,0.2770,-0.1190,19h53m34.78s,+40d37m44.1s,14.063,
10963065,K01612.01,Kepler-408 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.465024332,5.414e-06,-5.414e-06,132.68122,0.00177,-0.00177,0.548,0.013,-0.464,1.262,0.0584,-0.0584,30.7,1.6,-1.6,0.69,0.03,-0.04,1561.0,,,1406.11,239.86,-212.65,23.20,1,q1_q17_dr25_tce,6139.00,82.00,-82.00,4.291,0.033,-0.027,1.1940,0.0640,-0.0640,18h59m08.69s,+48d25m23.6s,8.769,
6268648,K01613.01,Kepler-907 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,15.86624787,6.813e-05,-6.813e-05,141.08734,0.00323,-0.00323,0.858,0.096,-0.594,4.25,0.0941,-0.0941,77.3,2.9,-2.9,1.31,0.06,-0.05,879.0,,,141.18,19.99,-18.50,28.40,1,q1_q17_dr25_tce,6099.00,79.00,-85.00,4.193,0.016,-0.018,1.3080,0.0540,-0.0540,19h01m54.38s,+41d37m57.8s,11.049,
